Index,ProbabilityOfDefault
13503,0.08443333474109933
13504,0.021028115251505847
13505,0.1402589469897923
13506,0.05748317530409825
13507,0.07796774186802638
13508,0.05003652899649661
13509,0.07264937091647142
13510,0.10200182709983587
13511,0.0680021060977847
13512,0.02676529323967555
13513,0.15697945132767316
13514,0.043282292095206655
13515,0.03161364512651042
13516,0.04445539277041711
13517,0.02656388123790793
13518,0.16538798185321296
13519,0.02691761787417248
13520,0.06618839985054424
13521,0.023643560244842918
13522,0.0857497889785563
13523,0.036812799328620666
13524,0.10876103307978296
13525,0.037291713673967726
13526,0.05985336651772493
13527,0.018879180827354416
13528,0.03305819825457084
13529,0.0734104535226589
13530,0.08559490808416698
13531,0.10004728706700315
13532,0.04507614129639537
13533,0.08632322740940451
13534,0.036272085549278826
13535,0.021278750082740907
13536,0.06896585633735677
13537,0.07148021325780557
13538,0.07739236162245633
13539,0.043019830280809086
13540,0.09827329081073759
13541,0.06274786469241343
13542,0.10140036646209763
13543,0.04534777683930513
13544,0.05757802343756437
13545,0.04627894077843688
13546,0.037347346546608644
13547,0.06693607604338721
13548,0.06819248745284565
13549,0.062490088139084854
13550,0.030762025077124985
13551,0.04234292440722946
13552,0.05543040491756908
13553,0.03300234813032638
13554,0.06582274875242977
13555,0.056661866183958125
13556,0.07651907743350508
13557,0.028842977848923246
13558,0.0516147209735704
13559,0.1180854057859737
13560,0.14315686671288191
13561,0.044284883496794554
13562,0.046295987200893035
13563,0.03302793481668372
13564,0.07362184133953202
13565,0.07601344508152039
13566,0.07241968906772506
13567,0.04868112855605952
13568,0.027856969328798317
13569,0.025536487619142845
13570,0.03259011574715973
13571,0.029590722964584676
13572,0.054597858458366004
13573,0.05384931044468251
13574,0.08263483229698033
13575,0.10449432260136333
13576,0.12395335140595802
13577,0.07304312608684226
13578,0.0843305900553509
13579,0.0315852456749295
13580,0.028675776772424395
13581,0.04348586649981316
13582,0.03824712303803398
13583,0.04887730060587426
13584,0.04407472446241467
13585,0.1172938962981111
13586,0.03562029622709524
13587,0.044511749695037656
13588,0.02131681672424186
13589,0.11821604787593894
13590,0.058712128042856686
13591,0.0902226755602776
13592,0.024056228544905515
13593,0.09594048318073399
13594,0.08175268734010079
13595,0.15945230831781068
13596,0.09938834616057939
13597,0.07486309479404657
13598,0.03948445144814272
13599,0.05449753050911928
13600,0.031492872773890644
13601,0.06855170640861223
13602,0.07410534974349349
13603,0.014293696032625824
13604,0.12228299516290338
13605,0.06409953597280314
13606,0.12318152912348024
13607,0.05450776848334315
13608,0.03163717632162487
13609,0.19404439426650472
13610,0.05410562726310874
13611,0.1434622847748214
13612,0.04312126065068393
13613,0.05980582005084128
13614,0.04563560810003256
13615,0.05195206866826312
13616,0.05794636996321098
13617,0.048805611701836595
13618,0.09100960658813924
13619,0.05057382776582983
13620,0.023660913344706783
13621,0.0772347351475105
13622,0.08387166564192555
13623,0.06189102868981932
13624,0.024686640764793683
13625,0.046956897728093284
13626,0.05021184472938078
13627,0.07175094060032423
13628,0.47093675432302373
13629,0.02870977831302797
13630,0.09565086441986939
13631,0.02404499641284867
13632,0.011350642033935451
13633,0.0763594776223137
13634,0.05738243479886835
13635,0.044642511821027575
13636,0.05222940125638028
13637,0.1723823754080044
13638,0.03098249238746054
13639,0.02683087648497591
13640,0.026596144047331682
13641,0.07754905508424065
13642,0.07642091823568287
13643,0.04814735879784962
13644,0.03941179110207017
13645,0.062052241224143975
13646,0.08121836344287173
13647,0.036082496849414995
13648,0.08856103186843797
13649,0.06603519881811408
13650,0.06505350506938705
13651,0.13431840928021857
13652,0.08664430656001848
13653,0.016097509692603113
13654,0.17829435427886633
13655,0.026333434982750818
13656,0.08511691483742942
13657,0.08387616708158717
13658,0.06727347773718165
13659,0.0663237410815254
13660,0.07689641775490327
13661,0.13486066178820777
13662,0.07958773721353554
13663,0.07137501309639532
13664,0.05290282118118973
13665,0.07798291922776013
13666,0.0628399947977309
13667,0.04882557059664195
13668,0.03650192620780183
13669,0.03923760636222401
13670,0.07618244609449133
13671,0.04116638782996744
13672,0.06015424137694944
13673,0.05843615624778388
13674,0.03569074514286711
13675,0.034374730670815846
13676,0.048427287370486315
13677,0.08795380312837067
13678,0.05221926127328107
13679,0.01923375323320912
13680,0.09253828128285606
13681,0.028162863444991776
13682,0.09244083551175626
13683,0.09523525145375332
13684,0.058004267157787635
13685,0.12291033527049425
13686,0.05077344346382321
13687,0.06255270480344688
13688,0.030791191984985235
13689,0.06449565549264077
13690,0.02222095083855082
13691,0.039934576968510875
13692,0.06749968195521316
13693,0.09870661856850345
13694,0.4313000187232182
13695,0.02678401853477638
13696,0.027026568755619245
13697,0.047254526632235956
13698,0.03222443693706586
13699,0.06122058606292558
13700,0.08919509810068604
13701,0.0657643271662454
13702,0.03349407595858454
13703,0.05272095796421931
13704,0.037462922056663614
13705,0.037583095493192754
13706,0.04865430286313328
13707,0.12535813947374133
13708,0.03237362816263375
13709,0.03850500337199144
13710,0.030507849824755847
13711,0.014571938167259966
13712,0.02221307550577959
13713,0.016521674728667782
13714,0.09987790484410067
13715,0.04828443591294489
13716,0.04003813212789123
13717,0.041349519995063706
13718,0.03011969359607384
13719,0.044695109115331075
13720,0.11869808068661379
13721,0.07656980368286394
13722,0.08585503083963
13723,0.018918191687827247
13724,0.049102797367317604
13725,0.05765706180592995
13726,0.07966684686390499
13727,0.04278174219546781
13728,0.052573170849715786
13729,0.029660187991669765
13730,0.1048859104095525
13731,0.027110368814282578
13732,0.09105153788876585
13733,0.03632775160794016
13734,0.14838571671110354
13735,0.026401139972416325
13736,0.023520466154293453
13737,0.08258141768787138
13738,0.026636721879203108
13739,0.03204107537738135
13740,0.08357927200157686
13741,0.053679877220019934
13742,0.06845108426387997
13743,0.02968209199663632
13744,0.11596778339567582
13745,0.04857568059887815
13746,0.0288439621235067
13747,0.08179170573806382
13748,0.08822815262065055
13749,0.03051275983753969
13750,0.034448896459817
13751,0.4045275911698591
13752,0.0513597105674793
13753,0.17702350430291383
13754,0.044598558728994576
13755,0.04261763706012124
13756,0.019262009367771043
13757,0.06200940669510434
13758,0.028509082930051707
13759,0.037172963587272644
13760,0.044431050476505196
13761,0.10035016941188149
13762,0.03114500996672242
13763,0.04681607528599512
13764,0.06660512393792058
13765,0.05252447816600941
13766,0.032592592276247834
13767,0.06963862710958388
13768,0.04991052165116318
13769,0.22711580260475359
13770,0.06050579345767876
13771,0.04275893883898464
13772,0.02018115655757832
13773,0.09941209562683531
13774,0.06682149120767576
13775,0.049532406056465444
13776,0.038066684356736366
13777,0.056983980118440004
13778,0.031650445654142684
13779,0.04929386847932897
13780,0.04714858136451232
13781,0.029252845956477435
13782,0.2565560245727088
13783,0.026800357423758442
13784,0.14007682461179066
13785,0.02903820697923388
13786,0.03890671133451686
13787,0.21488867766960285
13788,0.11520864392181737
13789,0.1704474359448033
13790,0.07386360438160872
13791,0.06660298838542204
13792,0.06940251407001632
13793,0.01926549839804925
13794,0.04835534589963827
13795,0.03217824483260388
13796,0.09601566132482324
13797,0.026081461851387034
13798,0.061998124440575904
13799,0.05743142812960899
13800,0.07566470938765406
13801,0.04466975913546604
13802,0.03761462788946393
13803,0.04473449362432347
13804,0.024606215929036328
13805,0.06868875186068404
13806,0.0240360627001929
13807,0.04300863005914426
13808,0.039024651423998344
13809,0.07508054041511622
13810,0.05260653366847352
13811,0.044989758283229264
13812,0.12641284325434246
13813,0.055259245149580465
13814,0.05492157442402725
13815,0.03328220810018588
13816,0.02618431663093456
13817,0.05007323739519987
13818,0.03350158642942393
13819,0.06581172018154502
13820,0.05974653783297032
13821,0.10301987607501432
13822,0.047156514636798895
13823,0.03589932641522144
13824,0.060509048569547315
13825,0.09393508201384959
13826,0.0776326434256464
13827,0.12883398077622857
13828,0.04975082758640113
13829,0.09441323935498681
13830,0.059642638641997016
13831,0.10022103946196236
13832,0.10882725927974093
13833,0.04881624748963442
13834,0.10394745968530555
13835,0.02679146760111512
13836,0.06265282831404972
13837,0.02926881386334991
13838,0.06271147330507705
13839,0.07482736990648926
13840,0.028585411086359442
13841,0.07520762157349387
13842,0.11649031331818901
13843,0.05617891892851196
13844,0.13202686810501918
13845,0.06061878355940544
13846,0.03501797402843601
13847,0.07532766119571302
13848,0.04062484310629444
13849,0.17896538063101058
13850,0.049864445823107555
13851,0.022150874589013027
13852,0.043648304385829846
13853,0.09152463809462688
13854,0.031336602273544775
13855,0.02703456754175428
13856,0.10615650513456948
13857,0.07157556808514391
13858,0.07148149215277003
13859,0.06325100653233907
13860,0.02680852081636489
13861,0.11214960192331302
13862,0.02596705189023345
13863,0.043945086698115844
13864,0.0818414557405145
13865,0.0230805321797056
13866,0.024176496968754888
13867,0.02349326654859488
13868,0.0764976038331309
13869,0.08523661622543954
13870,0.0946063669635015
13871,0.03539504663343345
13872,0.04078149734236418
13873,0.04934107176860364
13874,0.03127215867010803
13875,0.12644151710381069
13876,0.062466708126151176
13877,0.020082645588287974
13878,0.03393009080844436
13879,0.029742459080463267
13880,0.06800593376090047
13881,0.052850347928933686
13882,0.04474261683429226
13883,0.10720845984722284
13884,0.02442467629386526
13885,0.10550680581596779
13886,0.11975603657162025
13887,0.06905777655949975
13888,0.08581887395635683
13889,0.1085713118970275
13890,0.05033586525275524
13891,0.04098300086818657
13892,0.048351093508286244
13893,0.08633769322981177
13894,0.199812798034877
13895,0.015574086302732366
13896,0.055832069937987804
13897,0.05322755315088332
13898,0.031246617949062198
13899,0.045052119572788894
13900,0.09226108154470378
13901,0.11309411798033128
13902,0.06195740428532939
13903,0.04461546085052769
13904,0.0494872224650551
13905,0.02078098065149186
13906,0.05100485254299857
13907,0.01641708553784966
13908,0.03230309480185477
13909,0.07622988954784156
13910,0.041218454652553416
13911,0.07161889592419025
13912,0.07817755393540206
13913,0.06180202031271545
13914,0.04226482385016837
13915,0.03749851741194878
13916,0.06239500037353947
13917,0.07644701548639687
13918,0.046202856073618376
13919,0.060630652717290894
13920,0.03278865124703827
13921,0.02855353904416536
13922,0.08641061203621238
13923,0.03537261760871289
13924,0.028047303999426884
13925,0.058090495620874545
13926,0.04663049627615241
13927,0.025806192912877206
13928,0.043063624935310525
13929,0.10492342226472724
13930,0.0351784939227316
13931,0.06584708122869291
13932,0.02885279862252704
13933,0.071104569347401
13934,0.05538811587738167
13935,0.13882744643625206
13936,0.08242268699352823
13937,0.08254201013204526
13938,0.03426283342227316
13939,0.06399482003085182
13940,0.028414841063066076
13941,0.0675817260442985
13942,0.03584695779002706
13943,0.04423944433833023
13944,0.033004846322423655
13945,0.04397440812196381
13946,0.08445083709967438
13947,0.07598136982470084
13948,0.02170509596905463
13949,0.14909761286012863
13950,0.08009109038218794
13951,0.06731013585494632
13952,0.0370523341242743
13953,0.06343089206152025
13954,0.0515485812465709
13955,0.03780015449074234
13956,0.049592201582231994
13957,0.05248233866071134
13958,0.09280846855191766
13959,0.13435086088541948
13960,0.013661146281386077
13961,0.03901797960447481
13962,0.08438682470230702
13963,0.09531517922122702
13964,0.08001934339005613
13965,0.019142250771362064
13966,0.09322833382040206
13967,0.10542976686899518
13968,0.08718162480026236
13969,0.06696855521609356
13970,0.03419523948270104
13971,0.02690377832297809
13972,0.022149899038595572
13973,0.06547307829067359
13974,0.02601075048318967
13975,0.05438157871491879
13976,0.052287584333195525
13977,0.059283276440459776
13978,0.1504950682809272
13979,0.0640535852931605
13980,0.13776291643467495
13981,0.10306465304691075
13982,0.02378008894570148
13983,0.05258710968816379
13984,0.04319720807097264
13985,0.021119558882114513
13986,0.027185094103451844
13987,0.03625241048546562
13988,0.19305377431874265
13989,0.0748256870053463
13990,0.07180180175285432
13991,0.12586354116275147
13992,0.08135530326937451
13993,0.04693754593663974
13994,0.02289843995518159
13995,0.04618372560436435
13996,0.04373543359131034
13997,0.07644075754602389
13998,0.049123635260831966
13999,0.07149693497695522
14000,0.08816504468339495
14001,0.05336441109118687
14002,0.06390416620301802
14003,0.03567817476212359
14004,0.0968786505850381
14005,0.05569645122838284
14006,0.02503142738777729
14007,0.1530947086719704
14008,0.01436236266564486
14009,0.044509476333853534
14010,0.050011648655675534
14011,0.013324427085892758
14012,0.2005670162948848
14013,0.10415794798989296
14014,0.04709547178801123
14015,0.0523599042999489
14016,0.05246100022731067
14017,0.11642783348539157
14018,0.02978146380812179
14019,0.10889171296805085
14020,0.12783372774161975
14021,0.07807353600518134
14022,0.04848492092496866
14023,0.07734928888769568
14024,0.039645854443738575
14025,0.02549407929754307
14026,0.1012954960026054
14027,0.0617921859754359
14028,0.026028383173114858
14029,0.1145074488588288
14030,0.09431904392711568
14031,0.08430512238568538
14032,0.13663864692593103
14033,0.11094707677943709
14034,0.13269551951315234
14035,0.07928170878469865
14036,0.03162543137645419
14037,0.20085766280015566
14038,0.03504131213676133
14039,0.0473968015214719
14040,0.08716878593918068
14041,0.06903934215018834
14042,0.12427017798192905
14043,0.028199450955544783
14044,0.0353654670866615
14045,0.05885260050370226
14046,0.11959821104210741
14047,0.0403802878891194
14048,0.06276437826327659
14049,0.09462635665293834
14050,0.0690165861201555
14051,0.10071148292226578
14052,0.04032438913998871
14053,0.026747817938625858
14054,0.05244456544490105
14055,0.11950577770997031
14056,0.04086422212119802
14057,0.047564087499252825
14058,0.013873383167489404
14059,0.07097976490494061
14060,0.027191852857351154
14061,0.044370529154770494
14062,0.061923923507521024
14063,0.0757295114325682
14064,0.06718182608556396
14065,0.05318855470360734
14066,0.03864998547259637
14067,0.02462907889844839
14068,0.07542568909275148
14069,0.09907180680006147
14070,0.02804669038443686
14071,0.031281156814683124
14072,0.026492323928167777
14073,0.041198490560943296
14074,0.08826455565177162
14075,0.037316152699306715
14076,0.0434410771060177
14077,0.043945842196493
14078,0.047070927402655824
14079,0.023292378789350716
14080,0.03567985343097454
14081,0.129878412293653
14082,0.03773454657896748
14083,0.015612583963648818
14084,0.09068402621989215
14085,0.03131191897116636
14086,0.04325548582675324
14087,0.049423026164065714
14088,0.04943690473683567
14089,0.04730643195429672
14090,0.13796958544627808
14091,0.07775184324323446
14092,0.049233394327309415
14093,0.03852004145663574
14094,0.06436906300456449
14095,0.07664302103133591
14096,0.03739677788303877
14097,0.05098539968829606
14098,0.060759503654587814
14099,0.12750541090860357
14100,0.018899484470393635
14101,0.03545977105868416
14102,0.08842113357293384
14103,0.057837762958230794
14104,0.05845519441861135
14105,0.20494655825781768
14106,0.06411277456117098
14107,0.011561192196313887
14108,0.06362753158764888
14109,0.07696549311379962
14110,0.0672200267284434
14111,0.048290920665587066
14112,0.041067682415241495
14113,0.049399726161050345
14114,0.08762140846837287
14115,0.028058189582225508
14116,0.5461347472442092
14117,0.03145786036881715
14118,0.06826796367534972
14119,0.19433231458112046
14120,0.028526951308858052
14121,0.12145650840523266
14122,0.0922144060545418
14123,0.03659009625205276
14124,0.028751707029543536
14125,0.0326597772521896
14126,0.035448606798952065
14127,0.11866022988421308
14128,0.022699539267406223
14129,0.07220471093066927
14130,0.1089606371769649
14131,0.03881518796573111
14132,0.09136579641711291
14133,0.002826083155366934
14134,0.030351202441063062
14135,0.1159985153249374
14136,0.025826763099907415
14137,0.1053915185204852
14138,0.04511773668182278
14139,0.033702487529458196
14140,0.025099326625174168
14141,0.056477815378826846
14142,0.05964938822574162
14143,0.04719593815489105
14144,0.05948981209388123
14145,0.059435142726433667
14146,0.03981524672374245
14147,0.047319329349929946
14148,0.09047815559464556
14149,0.06763295764694181
14150,0.037379193566968935
14151,0.1683175282469377
14152,0.03867575782790048
14153,0.03540420344827022
14154,0.0954845475965006
14155,0.10430611858559634
14156,0.039334576835120184
14157,0.05106036156536776
14158,0.05537470673122191
14159,0.011947204399809496
14160,0.04058231049780987
14161,0.031338581814714585
14162,0.018819369244073916
14163,0.02867243812035932
14164,0.0954529805253195
14165,0.4296775180000783
14166,0.048669337905151114
14167,0.12929528791880027
14168,0.019439536772267698
14169,0.0720457601171164
14170,0.08705122502543892
14171,0.041258704698393926
14172,0.056360317471854
14173,0.05773895547350637
14174,0.09183390378793607
14175,0.08871925480465288
14176,0.014333120041527682
14177,0.052986501000259756
14178,0.034174293729909946
14179,0.03219452804026542
14180,0.03384153904635211
14181,0.03246540407196868
14182,0.06154041930729564
14183,0.06328721452632674
14184,0.07272493613377144
14185,0.035559336556232425
14186,0.03458960057593666
14187,0.04114204480442772
14188,0.10487867552667471
14189,0.030125212112540913
14190,0.052447765882634445
14191,0.03708964740717414
14192,0.018579766688312235
14193,0.0443461956286936
14194,0.03188193934342558
14195,0.04364271663892539
14196,0.04541598278872144
14197,0.2378081660213702
14198,0.07758823513057879
14199,0.06876803655108862
14200,0.040144160917837624
14201,0.034538870798389874
14202,0.06541871937589858
14203,0.05612723022194992
14204,0.041223869134585624
14205,0.07693124079443328
14206,0.06387378014683204
14207,0.028396570642797506
14208,0.09893884716690582
14209,0.033321692365996664
14210,0.09117058497465877
14211,0.026145939540195288
14212,0.019083733862260196
14213,0.04793201207439894
14214,9.188642855572953e-05
14215,0.04870884034911707
14216,0.06812778998175587
14217,0.041338860066129975
14218,0.05437289983864367
14219,0.036981695480185955
14220,0.060217049816435754
14221,0.024154800736433765
14222,0.07192973015700535
14223,0.02426347004998674
14224,0.031425103163050465
14225,0.08108318191482801
14226,0.04205277486159464
14227,0.05931463554803942
14228,0.08463757475297332
14229,0.023879755638245084
14230,0.040717551555775874
14231,0.03449079658082562
14232,0.058703206784800864
14233,0.04653473543732105
14234,0.03581339113915873
14235,0.03032457880068685
14236,0.05317236721543505
14237,0.0892620152481224
14238,0.029284068395100917
14239,0.07895762348922947
14240,0.03694590433712723
14241,0.07881260384172871
14242,0.01659487239519137
14243,0.039781392959966556
14244,0.04444145782675626
14245,0.06308149475579625
14246,0.023954615132700675
14247,0.08345067335825522
14248,0.029923358204250718
14249,0.02244610664822107
14250,0.0426020570233884
14251,0.06885373779063388
14252,0.06015984755096916
14253,0.07060707205814662
14254,0.0650355830674016
14255,0.08792004886253375
14256,0.08060201072408223
14257,0.05135311298358787
14258,0.02491335560536193
14259,0.035696083545353835
14260,0.02821673212026282
14261,0.17224106162026656
14262,0.04984701572946694
14263,0.0712485212377544
14264,0.06888558248496825
14265,0.06329251536317623
14266,0.041234669518808206
14267,0.07581803277100244
14268,0.028235732442947782
14269,0.06949170660346941
14270,0.030549750610452172
14271,0.09736204743533791
14272,0.028373285465716644
14273,0.06968818928672116
14274,0.05535742572372835
14275,0.03484963099438305
14276,0.03500329203250912
14277,0.031841158488733035
14278,0.021054456282579695
14279,0.0666804077612001
14280,0.02343858946265144
14281,0.03897619097397293
14282,0.03742105611968123
14283,0.040959701412070906
14284,0.03640844968500185
14285,0.0702409163747761
14286,0.05766563882768989
14287,0.029340093054511785
14288,0.03314695530110712
14289,0.027541093293314164
14290,0.025712954693910522
14291,0.1949411204668555
14292,0.05185696577455374
14293,0.03131924943482163
14294,0.02399593124921149
14295,0.15660742272283035
14296,0.024285341246764167
14297,0.10488769325739138
14298,0.04026343996989928
14299,0.0669187841571609
14300,0.03199654258277155
14301,0.13897075915158438
14302,0.02016190564381701
14303,0.06901098213539177
14304,0.08217613270663388
14305,0.08657699602423519
14306,0.0723897056837238
14307,0.0006010361788564895
14308,0.04019474364980733
14309,0.09423485198774179
14310,0.040238780637768375
14311,0.02799832736934873
14312,0.09358541134247908
14313,0.02201692628866997
14314,0.01934970292589596
14315,0.04029224122081728
14316,0.0708928807503358
14317,0.32522473450318495
14318,0.038731985567455676
14319,0.0653252128335883
14320,0.04142690043527089
14321,0.08822506024349826
14322,0.04889615237804255
14323,0.029228415326646478
14324,0.06647420837864992
14325,0.01607235287297034
14326,0.04432445505910143
14327,0.015741210842442493
14328,0.043488925215506506
14329,0.033322902652550584
14330,0.016911017476199334
14331,0.12260031498196032
14332,0.03105954917144956
14333,0.04624478639194063
14334,0.027401742333514476
14335,0.05730374906969709
14336,0.04541139641262247
14337,0.04793397896578198
14338,0.025334280398798398
14339,0.055214557150881326
14340,0.03899682654671435
14341,0.13265405758032184
14342,0.04879358014298486
14343,0.08152388710912119
14344,0.044877457625291
14345,0.025931542878661167
14346,0.06064080727300962
14347,0.010663318768182673
14348,0.02637278677038039
14349,0.0509014850914713
14350,0.02719086309478279
14351,0.17143798333271149
14352,0.02882857429161279
14353,0.03070056152897973
14354,0.11845129082679752
14355,0.07823242726614635
14356,0.10016231218046998
14357,0.03042911941258533
14358,0.055246144093522256
14359,0.025859503266192393
14360,0.0933849010090019
14361,0.04465809116631094
14362,0.02424413672979714
14363,0.06516408343972939
14364,0.078604290133212
14365,0.45225749506232715
14366,0.04042250137231286
14367,0.06684478995789109
14368,0.08969751078577123
14369,0.04552758106937711
14370,0.05739397652597084
14371,0.04869977156707325
14372,0.053274668393538664
14373,0.11473508623603787
14374,0.16447278490642922
14375,0.04517425379200737
14376,0.10918731837544711
14377,0.03538942120848044
14378,0.029906113874429367
14379,0.03575924398683489
14380,0.09724699818299226
14381,0.07831792664634442
14382,0.09278626625768094
14383,0.04299376103724641
14384,0.09764912424453072
14385,0.07546835847090202
14386,0.059240480191076965
14387,0.07501964445273979
14388,0.04493479665881939
14389,0.05822345395647263
14390,0.0349884140333175
14391,0.03696001765764421
14392,0.043102380667898225
14393,0.03501615113908832
14394,0.028409207810675328
14395,0.10568045448394947
14396,0.04485842163566008
14397,0.06022315645889482
14398,0.033044169618346046
14399,0.09497651351897826
14400,0.05261906074852188
14401,0.040367908536963724
14402,0.07758682988067017
14403,0.07855823101705808
14404,0.03724111292790889
14405,0.026310931091105192
14406,0.02582256382229875
14407,0.07118216760006126
14408,0.07622131353797984
14409,0.04202220339143756
14410,0.09598338905096078
14411,0.09807885149153162
14412,0.06042992373741202
14413,0.036731952180738006
14414,0.004517801392665513
14415,0.11420052754029505
14416,0.0528640948860752
14417,0.090162606885398
14418,0.07193583422873517
14419,0.03706531206279823
14420,0.08637033984330655
14421,0.09235647389029239
14422,0.041926521145447024
14423,0.07579299216519805
14424,0.051716083558292034
14425,0.08502778965443109
14426,0.02354380402523898
14427,0.26490559245576195
14428,0.06373741202701594
14429,0.02590597054951964
14430,0.09124195275300254
14431,0.030032213660050745
14432,0.10725025788547275
14433,0.02860176364898696
14434,0.08063460125944243
14435,0.08710339438179275
14436,0.02064216364501939
14437,0.054838558757347916
14438,0.059304800133300355
14439,0.050330112157816055
14440,0.05459054490552616
14441,0.023676703670347757
14442,0.05526573643424037
14443,0.03771480108825057
14444,0.034994265952560964
14445,0.029817666941864083
14446,0.06467689303767747
14447,0.07917352275186586
14448,0.07896525202460702
14449,0.043842407866003574
14450,0.1543204821655683
14451,0.030697112232306582
14452,0.022568794293924912
14453,0.04801664137670859
14454,0.08564651322694805
14455,0.05800693400341614
14456,0.15931749905625714
14457,0.10459697878167504
14458,0.10067214609492284
14459,0.055151863186643134
14460,0.03902222234023559
14461,0.07750674211354683
14462,0.04187649457090183
14463,0.0323144656713038
14464,0.3845218397606252
14465,0.032625267263394146
14466,0.031556711648587026
14467,0.06654407084662546
14468,0.03676285575998568
14469,0.09435383190327622
14470,0.06615713444098047
14471,0.08332759583524502
14472,0.07636732345835565
14473,0.028683884799855276
14474,0.04446480644246968
14475,0.031627008352012355
14476,0.02224097153128578
14477,0.06912202533370446
14478,0.025340848603369305
14479,0.02011141599505407
14480,0.03197328492215845
14481,0.09501485737927366
14482,0.05058167295215318
14483,0.039546584564767846
14484,0.04052713459360186
14485,0.06386001533926218
14486,0.06234092097762288
14487,0.09858258318431518
14488,0.06039832231074693
14489,0.12158098834999465
14490,0.06542511717863549
14491,0.05699515895586275
14492,0.08073327759717355
14493,0.17819547489260115
14494,0.027248280227856834
14495,0.06654960376966258
14496,0.027851196339707795
14497,0.03155629121058787
14498,0.09571986293818946
14499,0.10163161649349481
14500,0.33061354196806936
14501,0.04346416422350227
14502,0.12566517858512022
14503,0.07438289661160949
14504,0.3435732505076304
14505,0.037204539776426016
14506,0.09351045726073882
14507,0.036289822331969715
14508,0.03248394390675241
14509,0.02334957132334526
14510,0.06704056242709451
14511,0.07669487128399001
14512,0.04686309455192605
14513,0.03446283023213198
14514,0.0890106364918623
14515,0.026691534029654775
14516,0.03409482603742933
14517,0.08474408195587883
14518,0.06354051894215929
14519,0.028983994660038412
14520,0.1008015142412684
14521,0.10723772721429387
14522,0.03417061640364886
14523,0.05617186354044545
14524,0.043209111634242084
14525,0.027977245592806118
14526,0.03738391322539868
14527,0.031247400822672154
14528,0.040461099609445224
14529,0.06304144971895718
14530,0.08034359273706151
14531,0.029679562350447438
14532,0.04841897466678225
14533,0.05169391092508373
14534,0.522439232617185
14535,0.04069513535821269
14536,0.035323527573276635
14537,0.03979724346580584
14538,0.05420102860466292
14539,0.05953013276344164
14540,0.06842656445498485
14541,0.07692396549373016
14542,0.06852773100829326
14543,0.14243863157336759
14544,0.09469246087253522
14545,0.11125319587785361
14546,0.061270748627024994
14547,0.029172445994317127
14548,0.06105512373771608
14549,0.04280089973486709
14550,0.020221127698431315
14551,0.02576876557090938
14552,0.0477387574609806
14553,0.068674871467052
14554,0.046744749427415896
14555,0.06273210053217776
14556,0.056389317127330536
14557,0.03917363239121302
14558,0.07490275588163249
14559,0.08594149920668441
14560,0.26452318380138334
14561,0.07610226562647958
14562,0.029856763797309508
14563,0.04869376345315629
14564,0.09235817065330211
14565,0.0587255841833654
14566,0.05470066413522275
14567,0.07717172207378564
14568,0.050386307135785235
14569,0.023343095588552094
14570,0.04105291595006361
14571,0.025145519099844044
14572,0.06887093926580418
14573,0.0641777722765056
14574,0.1709956241057015
14575,0.05117211155293806
14576,0.058132560118677123
14577,0.03311416183904635
14578,0.07166262618721687
14579,0.04844734817023282
14580,0.17498723851180373
14581,0.030694219339091566
14582,0.06498041957454212
14583,0.03647017743559299
14584,0.06067284214606094
14585,0.1592993805358063
14586,0.2010391214638291
14587,0.06920449320573076
14588,0.044390967774984295
14589,0.18834264793966352
14590,0.15423290535934153
14591,0.69240475749894
14592,0.057966967886254404
14593,0.07209424725454391
14594,2.1092774875613632e-53
14595,0.05688901756579801
14596,0.07068057544734037
14597,0.05543293743350124
14598,0.0137944112878531
14599,0.023488842173961424
14600,0.022852234089246675
14601,0.04179692555683742
14602,0.07930304204635812
14603,0.01738911940374402
14604,0.03833355296882398
14605,0.09647344947336507
14606,0.03142651760422872
14607,0.04643216882073292
14608,0.0405920767299378
14609,0.04315695124908186
14610,0.040331460970788824
14611,0.06210494302663011
14612,0.02889380705098134
14613,0.036338407539035854
14614,0.04203593614967339
14615,0.07423864214669892
14616,0.03407619158508163
14617,0.061101264123032024
14618,0.17560443897393296
14619,0.06233611958432082
14620,0.04452001433969202
14621,0.04639470586781067
14622,0.4456248821591313
14623,0.056112649173356045
14624,0.05144764047595497
14625,0.04614819037588975
14626,0.0021041247179893847
14627,0.034104303571274676
14628,0.06402497070211763
14629,0.0714627381558134
14630,0.011758400352976723
14631,0.43202871846120416
14632,0.0871685701571559
14633,0.06359457882949247
14634,0.030920397663919665
14635,0.031151084185716407
14636,0.09988911040968075
14637,0.07172303890241284
14638,0.07687652432228854
14639,0.01468213584404626
14640,0.03126098075483393
14641,0.23043520399838222
14642,0.09566192037098471
14643,0.0279874334665834
14644,0.011256993896110167
14645,0.03932228075916672
14646,0.025879863782904924
14647,0.07882355254661705
14648,0.023569867984539
14649,0.06235874959502821
14650,0.05615776558826353
14651,0.08740356829094018
14652,0.06729860749299359
14653,0.15403715926763745
14654,0.03878528287926571
14655,0.022566280141289766
14656,0.04086053985998276
14657,0.07478497440488477
14658,0.08363930967076835
14659,0.026902387792894777
14660,0.035812833981000256
14661,0.03167542954295461
14662,0.03421321581856574
14663,0.0889017009451971
14664,0.08822706041031529
14665,0.03756830572050421
14666,0.026560453736323104
14667,0.037419358805400496
14668,0.059335687917486266
